AE_Gujarat_2012																																													
Assembly_No	Year	month	DelimID	Poll_No	District_Name	Sub_Region	Constituency_Name	Constituency_No	Constituency_Type	Candidate	Sex	Age	Party	Position	Candidate_Type	Votes	Electors	Valid_Votes	Vote_Share_Percentage	Margin	Margin_Percentage	Turnout_Percentage	N_Cand	ENOP	last_poll	Contested	Last_Party	Last_Party_ID	Last_Constituency_Name	Same_Constituency	Same_Party	No_Terms	Turncoat	Incumbent	Recontest	Deposit_Lost	pid	Party_Type_TCPD	Party_ID	MyNeta_education	TCPD_Prof_Main	TCPD_Prof_Main_Desc	TCPD_Prof_Second	TCPD_Prof_Second_Desc	Election_Type
12	2012	12	4	0	Gandhinagar	North Gujarat	KALOL	38	GEN	THAKOR BALDEVJI CHANDUJI	M	51	INC	1	GEN	64757	187273	143097	45.25	343	0.24	76.41	14	2.5	TRUE	3	INC	3482	KADI	FALSE	TRUE	2	FALSE	FALSE	TRUE	no	AEGJ10995	National Party	3482						State Assembly Election (AE)
12	2012	12	4	0	Gandhinagar	North Gujarat	KALOL	38	GEN	DR. ATULBHAI KALIDAS PATEL	M	61	BJP	2	GEN	64414	187273	143097	45.01	58828	41.11	76.41	14	2.5	TRUE	2	BJP	1605	KALOL	TRUE	TRUE	1	FALSE	FALSE	FALSE	no	AEGJ10988	National Party	1605						State Assembly Election (AE)
12	2012	12	4	0	Ahmedabad	North Gujarat	VIRAMGAM	39	GEN	TEJASHREEBEN DILIPKUMAR PATEL	F	48	INC	1	GEN	84930	241217	160985	52.76	16983	10.55	66.74	5	2.17	TRUE	2	INC	3482	MANDAL	FALSE	TRUE	1	FALSE	FALSE	TRUE	no	AEGJ11960	National Party	3482						State Assembly Election (AE)
12	2012	12	4	0	Ahmedabad	North Gujarat	VIRAMGAM	39	GEN	PRAGJIBHAI NARANBHAI PATEL	M	60	BJP	2	GEN	67947	241217	160985	42.21	63904	39.7	66.74	5	2.17	TRUE	3	BJP	1605	MANDAL	FALSE	TRUE	2	FALSE	TRUE	TRUE	no	AEGJ10874	National Party	1605						State Assembly Election (AE)
12	2012	12	4	0	Ahmedabad	North Gujarat	SANAND	40	GEN	KARAMSIBHAI VIRJIBHAI PATEL	M	57	INC	1	GEN	73453	207337	153772	47.77	4148	2.7	74.17	8	2.33	TRUE	1						1	FALSE	FALSE	FALSE	no	AEGJ13093	National Party	3482						State Assembly Election (AE)
12	2012	12	4	0	Ahmedabad	North Gujarat	SANAND	40	GEN	KAMABHAI GAGJIBHAI RATHOD	M	46	BJP	2	GEN	69305	207337	153772	45.07	64976	42.25	74.17	8	2.33	TRUE	2	BJP	1605	VIRAMGAM	FALSE	TRUE	1	FALSE	TRUE	TRUE	no	AEGJ13090	National Party	1605						State Assembly Election (AE)
12	2012	12	4	0	Ahmedabad	North Gujarat	GHATLODIA	41	GEN	ANANDIBEN MAFATBHAI PATEL	F	71	BJP	1	GEN	154599	286157	207476	74.51	110395	53.21	72.5	9	1.64	TRUE	4	BJP	1605	PATAN	FALSE	TRUE	4	FALSE	TRUE	TRUE	no	AEGJ11043	National Party	1605	Post Graduate	Other				State Assembly Election (AE)
12	2012	12	4	0	Ahmedabad	North Gujarat	GHATLODIA	41	GEN	RAMESHBHAI PRAHLADBHAI PATEL (DUDHWALA)	M	60	INC	2	GEN	44204	286157	207476	21.31	41375	19.94	72.5	9	1.64	TRUE	1						0	FALSE	FALSE	FALSE	no	AEGJ13102	National Party	3482	Graduate	Business	Real Estate or Builder or Developer or Construction			State Assembly Election (AE)
12	2012	12	4	0	Ahmedabad	North Gujarat	VEJALPUR	42	GEN	CHAUHAN KISHORSINH BABULAL (KISHOR CHAUHAN)	M	54	BJP	1	GEN	113507	273428	194988	58.21	40985	21.02	71.31	14	2.08	TRUE	1						1	FALSE	FALSE	FALSE	no	AEGJ13114	National Party	1605	10th Pass	Business	Real Estate or Builder or Developer or Construction			State Assembly Election (AE)
12	2012	12	4	0	Ahmedabad	North Gujarat	VEJALPUR	42	GEN	PATHAN MURTUJAKHAN AKBAR KHAN	M	52	INC	2	GEN	72522	273428	194988	37.19	70358	36.08	71.31	14	2.08	TRUE	1						0	FALSE	FALSE	FALSE	no	AEGJ13107	National Party	3482	Graduate	Agriculture				State Assembly Election (AE)
12	2012	12	4	0	Ahmedabad	North Gujarat	VATVA	43	GEN	PRADIPSINH BHAGWATSINH JADEJA	M	50	BJP	1	GEN	95580	230317	159479	59.93	46932	29.43	69.24	15	2.22	TRUE	3	BJP	1605	ASARWA	FALSE	TRUE	3	FALSE	TRUE	TRUE	no	AEGJ10930	National Party	1605	Graduate	Other				State Assembly Election (AE)
12	2012	12	4	0	Ahmedabad	North Gujarat	VATVA	43	GEN	ATULKUMAR RAVJIBHAI PATEL	M	47	INC	2	GEN	48648	230317	159479	30.5	44015	27.6	69.24	15	2.22	TRUE	1						0	FALSE	FALSE	FALSE	no	AEGJ13125	National Party	3482	12th Pass	Agriculture		Social Work		State Assembly Election (AE)
12	2012	12	4	0	Ahmedabad	North Gujarat	ELLIS BRIDGE	44	GEN	SHRI RAKESH SHAH	M	50	BJP	1	GEN	106631	223386	151093	70.57	76672	50.74	67.64	7	1.85	TRUE	2	BJP	1605	ELLIS BRIDGE	TRUE	TRUE	2	FALSE	TRUE	TRUE	no	AEGJ11999	National Party	1605	Graduate	Other				State Assembly Election (AE)
12	2012	12	4	0	Ahmedabad	North Gujarat	ELLIS BRIDGE	44	GEN	KAMLESHKUMAR BABULAL SHAH	M	56	INC	2	GEN	29959	223386	151093	19.83	20884	13.82	67.64	7	1.85	TRUE	1						0	FALSE	FALSE	FALSE	no	AEGJ13138	National Party	3482	Graduate Professional	Other				State Assembly Election (AE)
12	2012	12	4	0	Ahmedabad	North Gujarat	NARANPURA	45	GEN	AMITBHAI ANILCHANDRA SHAH (AMIT SHAH)	M	48	BJP	1	GEN	103988	213865	150160	69.25	63335	42.18	70.21	10	1.82	TRUE	5	BJP	1605	SARKHEJ	FALSE	TRUE	5	FALSE	TRUE	TRUE	no	AEGJ100281	National Party	1605						State Assembly Election (AE)
12	2012	12	4	0	Ahmedabad	North Gujarat	NARANPURA	45	GEN	DR. JITUBHAI B. PATEL	M	52	INC	2	GEN	40653	213865	150160	27.07	39166	26.08	70.21	10	1.82	TRUE	1						0	FALSE	FALSE	FALSE	no	AEGJ13144	National Party	3482						State Assembly Election (AE)
12	2012	12	4	0	Ahmedabad	North Gujarat	NIKOL	46	GEN	PANCHAL JAGDISH ISHWARBHAI	M	39	BJP	1	GEN	88286	212460	143994	61.31	48712	33.83	67.77	14	2.17	TRUE	1						1	FALSE	FALSE	FALSE	no	AEGJ13154	National Party	1605						State Assembly Election (AE)
12	2012	12	4	0	Ahmedabad	North Gujarat	NIKOL	46	GEN	GHORI NARSINHBHAI JAYRAMBHAI	M	56	INC	2	GEN	39574	212460	143994	27.48	34366	23.87	67.77	14	2.17	TRUE	1						0	FALSE	FALSE	FALSE	no	AEGJ13165	National Party	3482	5th Pass	Business				State Assembly Election (AE)
12	2012	12	4	0	Ahmedabad	North Gujarat	NARODA	47	GEN	WADHWANI NIRMALABEN SUNILBHAI	F	48	BJP	1	GEN	96333	222136	145464	66.22	58352	40.11	65.48	8	1.96	TRUE	1						1	FALSE	FALSE	FALSE	no	AEGJ13172	National Party	1605	Graduate Professional	Liberal Profession or Professional	Doctor			State Assembly Election (AE)
12	2012	12	4	0	Ahmedabad	North Gujarat	NARODA	47	GEN	BHARWAD BHAVANBHAI SURABHAI	M	59	INC	2	GEN	37981	222136	145464	26.11	33530	23.05	65.48	8	1.96	TRUE	1						0	FALSE	FALSE	FALSE	no	AEGJ13170	National Party	3482	10th Pass	Business				State Assembly Election (AE)
12	2012	12	4	0	Ahmedabad	North Gujarat	THAKKARBAPA NAGAR	48	GEN	KAKADIYA VALLABHBHAI GOBARBHAI (VALLABHBHAI HIRAWALA)	M	68	BJP	1	GEN	88731	205544	140817	63.01	49251	34.98	68.51	10	2.08	TRUE	2	BJP	1605	RAKHIAL	FALSE	TRUE	2	FALSE	TRUE	TRUE	no	AEGJ12048	National Party	1605						State Assembly Election (AE)
12	2012	12	4	0	Ahmedabad	North Gujarat	THAKKARBAPA NAGAR	48	GEN	GITABEN PRANAVKUMAR PATEL	F	44	INC	2	GEN	39480	205544	140817	28.04	32772	23.27	68.51	10	2.08	TRUE	1						0	FALSE	FALSE	FALSE	no	AEGJ13182	National Party	3482	12th Pass	Other				State Assembly Election (AE)
12	2012	12	4	0	Ahmedabad	North Gujarat	BAPUNAGAR	49	GEN	RAJPUT JAGRUPSINH GIRDANSINH	M	59	BJP	1	GEN	51058	167009	112725	45.29	2603	2.31	67.5	14	2.56	TRUE	1						1	FALSE	FALSE	FALSE	no	AEGJ13187	National Party	1605	Graduate Professional	Liberal Profession or Professional	Lawyer			State Assembly Election (AE)
12	2012	12	4	0	Ahmedabad	North Gujarat	BAPUNAGAR	49	GEN	SHYANI DHIRUBHAI THAKARSHIBHAI (DHIRUBHAI DHUDHWALA)	M	66	INC	2	GEN	48455	167009	112725	42.99	45270	40.16	67.5	14	2.56	TRUE	2	INC	3482	RAKHIAL	FALSE	TRUE	0	FALSE	FALSE	TRUE	no	AEGJ13190	National Party	3482	10th Pass	Business		Agriculture		State Assembly Election (AE)
12	2012	12	4	0	Ahmedabad	North Gujarat	AMRAIWADI	50	GEN	HASMUKHBHAI SOMABHAI PATEL	M	52	BJP	1	GEN	108683	243542	161212	67.42	65425	40.58	66.19	8	1.92	TRUE	1						1	FALSE	FALSE	FALSE	no	AEGJ13201	National Party	1605	Others	Other				State Assembly Election (AE)
12	2012	12	4	0	Ahmedabad	North Gujarat	AMRAIWADI	50	GEN	GADHVI BIPINBHAI GOPALBHAI	M	50	INC	2	GEN	43258	243542	161212	26.83	39613	24.57	66.19	8	1.92	TRUE	1						0	FALSE	FALSE	FALSE	no	AEGJ13199	National Party	3482	Graduate	Business	Real Estate or Builder or Developer or Construction			State Assembly Election (AE)
12	2012	12	4	0	Ahmedabad	North Gujarat	DARIAPUR	51	GEN	GYASUDDIN HABIBUDDIN SHEKH	M	49	INC	1	GEN	60967	175647	123958	49.18	2621	2.11	70.57	16	2.17	TRUE	3	INC	3482	SHAHPUR	FALSE	TRUE	2	FALSE	TRUE	TRUE	no	AEGJ13216	National Party	3482	10th Pass	Business				State Assembly Election (AE)
12	2012	12	4	0	Ahmedabad	North Gujarat	DARIAPUR	51	GEN	BHARAT BAROT	M	62	BJP	2	GEN	58346	175647	123958	47.07	57235	46.17	70.57	16	2.17	TRUE	6	BJP	1605	DARIAPUR-KAZIPUR	FALSE	TRUE	5	FALSE	TRUE	TRUE	no	AEGJ5712	National Party	1605	Graduate	Social Work				State Assembly Election (AE)
12	2012	12	4	0	Ahmedabad	North Gujarat	JAMALPUR-KHADIA	52	GEN	BHATT BHUSHAN ASHOK	M	49	BJP	1	GEN	48058	182446	124398	38.63	6331	5.09	68.18	10	3.12	TRUE	1						1	FALSE	FALSE	FALSE	no	AEGJ13227	National Party	1605						State Assembly Election (AE)
12	2012	12	4	0	Ahmedabad	North Gujarat	JAMALPUR-KHADIA	52	GEN	SAMIRKHAN VAJIRKHAN SIPAI	M	27	INC	2	GEN	41727	182446	124398	33.54	11214	9.01	68.18	10	3.12	TRUE	1						0	FALSE	FALSE	FALSE	no	AEGJ13223	National Party	3482	Graduate Professional	Liberal Profession or Professional	Lawyer			State Assembly Election (AE)
12	2012	12	4	0	Ahmedabad	North Gujarat	MANINAGAR	53	GEN	NARENDRA MODI	M	62	BJP	1	GEN	120470	228078	159807	75.38	86373	54.05	70.07	10	1.61	FALSE	4	BJP	1605	MANINAGAR	TRUE	TRUE	4	FALSE	TRUE	TRUE	no	AEGJ100373	National Party	1605	Post Graduate	Politics	Party Worker	Social Work		State Assembly Election (AE)
12	2012	12	4	0	Ahmedabad	North Gujarat	MANINAGAR	53	GEN	BHATT SHWETA SANJIV	F	48	INC	2	GEN	34097	228078	159807	21.34	32609	20.41	70.07	10	1.61	FALSE	1						0	FALSE	FALSE	FALSE	no	AEGJ13237	National Party	3482	Graduate Professional	Other				State Assembly Election (AE)
12	2012	12	4	0	Ahmedabad	North Gujarat	DANILIMDA	54	SC	SHAILESH MANUBHAI PARMAR	M	42	INC	1	SC	73573	201451	137841	53.38	14301	10.37	68.42	8	2.17	TRUE	1						1	FALSE	FALSE	FALSE	no	AEGJ13250	National Party	3482	Graduate Professional	Business	Real Estate or Builder or Developer or Construction	Agriculture		State Assembly Election (AE)
12	2012	12	4	0	Ahmedabad	North Gujarat	DANILIMDA	54	SC	GIRISH PARMAR	M	57	BJP	2	SC	59272	201451	137841	43	57759	41.9	68.42	8	2.17	TRUE	1						0	FALSE	FALSE	FALSE	no	AEGJ13244	National Party	1605	Graduate	Other				State Assembly Election (AE)
12	2012	12	4	0	Ahmedabad	North Gujarat	SABARMATI	55	GEN	ARVINDKUMAR GANDALAL PATEL (ARVIND DALAL)	M	58	BJP	1	GEN	107036	215978	151819	70.5	67583	44.52	70.29	5	1.75	TRUE	1						1	FALSE	FALSE	FALSE	no	AEGJ13252	National Party	1605	10th Pass	Other				State Assembly Election (AE)
12	2012	12	4	0	Ahmedabad	North Gujarat	SABARMATI	55	GEN	BHARATKUMAR GOVINDLAL PATEL (BHARAT VAKIL)	M	49	INC	2	GEN	39453	215978	151819	25.99	37510	24.71	70.29	5	1.75	TRUE	1						0	FALSE	FALSE	FALSE	no	AEGJ13253	National Party	3482	Graduate Professional	Liberal Profession or Professional	Lawyer			State Assembly Election (AE)
12	2012	12	4	0	Ahmedabad	North Gujarat	ASARWA	56	SC	RAJANIKANT MOHANLAL PATEL (R.M. PATEL)	M	59	BJP	1	SC	76829	184767	125263	61.33	35045	27.98	67.8	8	2.04	TRUE	1						1	FALSE	FALSE	FALSE	no	AEGJ13258	National Party	1605	Post Graduate	Other				State Assembly Election (AE)
12	2012	12	4	0	Ahmedabad	North Gujarat	ASARWA	56	SC	SURAJKAR MANGALBHAI HIRABHAI (MANGAL SURAJKAR)	M	58	INC	2	SC	41784	184767	125263	33.36	39839	31.8	67.8	8	2.04	TRUE	1						0	FALSE	FALSE	FALSE	no	AEGJ13259	National Party	3482	Post Graduate	Small Business or Self-employed				State Assembly Election (AE)
12	2012	12	4	0	Ahmedabad	North Gujarat	DASKROI	57	GEN	BABUBHAI JAMNADAS PATEL	M	64	BJP	1	GEN	95813	242147	173918	55.09	37633	21.64	71.82	12	2.44	TRUE	3	BJP	1605	DASKROI	TRUE	TRUE	3	FALSE	TRUE	TRUE	no	AEGJ10890	National Party	1605	10th Pass	Agriculture		Social Work		State Assembly Election (AE)
12	2012	12	4	0	Ahmedabad	North Gujarat	DASKROI	57	GEN	BARAIYA LAXMANBHAI AMBALAL	M	57	INC	2	GEN	58180	242147	173918	33.45	50817	29.22	71.82	12	2.44	TRUE	1						0	FALSE	FALSE	FALSE	no	AEGJ13275	National Party	3482	5th Pass	Agriculture				State Assembly Election (AE)
12	2012	12	4	0	Ahmedabad	North Gujarat	DHOLKA	58	GEN	CHUDASAMA BHUPENDRASINH MANUBHA	M	63	BJP	1	GEN	75242	203760	144273	52.15	18845	13.06	70.81	9	2.38	TRUE	8	BJP	1605	DHOLKA	TRUE	TRUE	4	FALSE	FALSE	TRUE	no	AEGJ5587	National Party	1605	Graduate Professional	Agriculture				State Assembly Election (AE)
12	2012	12	4	0	Ahmedabad	North Gujarat	DHOLKA	58	GEN	CHAVDA PRADYUMANSINH PRATAPBHAI	M	28	INC	2	GEN	56397	203760	144273	39.09	52769	36.58	70.81	9	2.38	TRUE	1						0	FALSE	FALSE	FALSE	no	AEGJ13277	National Party	3482	12th Pass	Agriculture				State Assembly Election (AE)
12	2012	12	4	0	Ahmedabad	North Gujarat	DHANDHUKA	59	GEN	LALJIBHAI CHATURBHAI KOLIPATEL	M	57	BJP	1	GEN	77573	214334	138362	56.07	28277	20.44	64.55	9	2.27	TRUE	2	INC	3482	LIMBDI	FALSE	FALSE	1	TRUE	FALSE	FALSE	no	AEGJ13289	National Party	1605	Literate	Business	Real Estate or Builder or Developer or Construction	Agriculture		State Assembly Election (AE)
12	2012	12	4	0	Ahmedabad	North Gujarat	DHANDHUKA	59	GEN	M.M. SHAH	M	67	INC	2	GEN	49296	214334	138362	35.63	44629	32.26	64.55	9	2.27	TRUE	1						0	FALSE	FALSE	FALSE	no	AEGJ13290	National Party	3482	Graduate	Other				State Assembly Election (AE)
12	2012	12	4	0	Surendranagar	Saurashtra-Kutch	DASADA	60	SC	MAKWANA PUNAMBHAI KALABHAI	M	56	BJP	1	SC	65404	204887	133047	49.16	10640	8	64.94	7	2.44	TRUE	1						1	FALSE	FALSE	FALSE	no	AEGJ13294	National Party	1605	Graduate	Other				State Assembly Election (AE)
12	2012	12	4	0	Surendranagar	Saurashtra-Kutch	DASADA	60	SC	MANHARLAL MAGANLAL MAKWANA	M	53	INC	2	SC	54764	204887	133047	41.16	51094	38.4	64.94	7	2.44	TRUE	3	INC	3482	DASADA	TRUE	TRUE	1	FALSE	FALSE	TRUE	no	AEGJ10500	National Party	3482	12th Pass	Business		Agriculture		State Assembly Election (AE)
12	2012	12	4	0	Surendranagar	Saurashtra-Kutch	LIMBDI	61	GEN	SOMABHAI GANDALAL KOLIPATEL	M	72	INC	1	GEN	72203	226369	158180	45.65	1561	0.99	69.88	13	2.44	FALSE	1						1	FALSE	FALSE	FALSE	no	GEGJ37222	National Party	3482	5th Pass	Agriculture				State Assembly Election (AE)
12	2012	12	4	0	Surendranagar	Saurashtra-Kutch	LIMBDI	61	GEN	KIRITSINH JITUBHA RANA	M	48	BJP	2	GEN	70642	226369	158180	44.66	65539	41.43	69.88	13	2.44	FALSE	5	BJP	1605	LIMBDI	TRUE	TRUE	3	FALSE	TRUE	TRUE	no	AEGJ6903	National Party	1605	10th Pass	Agriculture				State Assembly Election (AE)
12	2012	12	4	0	Surendranagar	Saurashtra-Kutch	WADHWAN	62	GEN	DOSHI VARSHABEN NARENDRABHAI	F	52	BJP	1	GEN	83049	231001	161617	51.39	17558	10.86	69.96	13	2.38	TRUE	2	BJP	1605	WADHWAN	TRUE	TRUE	2	FALSE	TRUE	TRUE	no	AEGJ11527	National Party	1605	Graduate	Education	Principal or Administrator			State Assembly Election (AE)
12	2012	12	4	0	Surendranagar	Saurashtra-Kutch	WADHWAN	62	GEN	VYAS HIMANSHU CHIMANLAL	M	51	INC	2	GEN	65491	231001	161617	40.52	62411	38.62	69.96	13	2.38	TRUE	2	INC	3482	WADHWAN	TRUE	TRUE	0	FALSE	FALSE	TRUE	no	AEGJ11528	National Party	3482	Post Graduate	Other				State Assembly Election (AE)
12	2012	12	4	0	Surendranagar	Saurashtra-Kutch	CHOTILA	63	GEN	SHAMJIBHAI BHIMJIBHAI CHAUHAN	M	52	BJP	1	GEN	72111	200359	143834	50.13	11972	8.32	71.79	6	2.38	TRUE	5	IND	10809	CHOTILA	TRUE	FALSE	1	FALSE	FALSE	FALSE	no	AEGJ11545	National Party	1605	10th Pass	Business				State Assembly Election (AE)
12	2012	12	4	0	Surendranagar	Saurashtra-Kutch	CHOTILA	63	GEN	FATEPARA DEVJIBHAI GOVINDBHAI	M	53	INC	2	GEN	60139	200359	143834	41.81	55889	38.86	71.79	6	2.38	TRUE	3	INC	3482	HALVAD	FALSE	TRUE	1	FALSE	TRUE	TRUE	no	AEGJ13327	National Party	3482	Literate	Business	Real Estate or Builder or Developer or Construction	Agriculture		State Assembly Election (AE)
12	2012	12	4	0	Surendranagar	Saurashtra-Kutch	DHRANGADHRA	64	GEN	KAVADIA JAYANTIBHAI RAMJIBHAI	M	52	BJP	1	GEN	87621	243687	184040	47.61	17403	9.46	75.52	13	2.63	TRUE	5	BJP	1605	HALVAD	FALSE	TRUE	4	FALSE	FALSE	TRUE	no	AEGJ13333	National Party	1605	Literate	Small Business or Self-employed		Agriculture		State Assembly Election (AE)
12	2012	12	4	0	Surendranagar	Saurashtra-Kutch	DHRANGADHRA	64	GEN	JAYESHBHAI HARILAL PATEL	M	36	INC	2	GEN	70218	243687	184040	38.15	57307	31.14	75.52	13	2.63	TRUE	1						0	FALSE	FALSE	FALSE	no	AEGJ13338	National Party	3482	12th Pass	Other				State Assembly Election (AE)
12	2012	12	4	0	Morbi	Saurashtra-Kutch	MORVI	65	GEN	AMRUTIYA KANTILAL SHIVABHAI	M	50	BJP	1	GEN	77386	219462	161173	48.01	2760	1.71	73.44	8	2.27	TRUE	5	BJP	1605	MORVI	TRUE	TRUE	5	FALSE	TRUE	TRUE	no	AEGJ1540	National Party	1605	12th Pass	Business				State Assembly Election (AE)
12	2012	12	4	0	Morbi	Saurashtra-Kutch	MORVI	65	GEN	BRIJESH MERJA	M	54	INC	2	GEN	74626	219462	161173	46.3	72066	44.71	73.44	8	2.27	TRUE	2	INC	3482	TANKARA	FALSE	TRUE	0	FALSE	FALSE	TRUE	no	AEGJ1541	National Party	3482	Graduate	Business		Agriculture		State Assembly Election (AE)
12	2012	12	4	0	Morbi	Saurashtra-Kutch	TANKARA	66	GEN	KUNDARIYA MOHANBHAI KALYANJIBHAI	M	61	BJP	1	GEN	63630	196679	149985	42.42	15407	10.27	76.26	13	3.33	FALSE	5	BJP	1605	TANKARA	TRUE	TRUE	5	FALSE	TRUE	TRUE	no	AEGJ6979	National Party	1605						State Assembly Election (AE)
12	2012	12	4	0	Morbi	Saurashtra-Kutch	TANKARA	66	GEN	VADAVIYA MAGANBHAI DHANJIBHAI	M	52	INC	2	GEN	48223	196679	149985	32.15	32477	21.65	76.26	13	3.33	FALSE	1						0	FALSE	FALSE	FALSE	no	AEGJ13357	National Party	3482	10th Pass	Agriculture		Social Work		State Assembly Election (AE)
12	2012	12	4	0	Morbi	Saurashtra-Kutch	WANKANER	67	GEN	PEERZADA MAHMAD JAVID ABDUL MUTLEEB	M	64	INC	1	GEN	59038	204605	151710	38.92	5311	3.5	74.15	8	3.12	TRUE	3	INC	3482	WANKANER	TRUE	TRUE	2	FALSE	TRUE	TRUE	no	AEGJ10561	National Party	3482	Graduate Professional	Retired or Pension				State Assembly Election (AE)
12	2012	12	4	0	Morbi	Saurashtra-Kutch	WANKANER	67	GEN	SOMANI JITENDRABHAI KANTILAL (JITU SOMANI)	M	54	BJP	2	GEN	53727	204605	151710	35.41	23408	15.43	74.15	8	3.12	TRUE	2	IND	10809	WANKANER	TRUE	FALSE	0	FALSE	FALSE	FALSE	no	AEGJ9439	National Party	1605	5th Pass	Business				State Assembly Election (AE)
12	2012	12	4	0	Rajkot	Saurashtra-Kutch	RAJKOT EAST	68	GEN	RAJGURU INDRANIL SANJAYBHAI	M	46	INC	1	GEN	60877	210217	145037	41.97	4272	2.95	68.99	7	2.86	TRUE	1						1	FALSE	FALSE	FALSE	no	AEGJ13377	National Party	3482	12th Pass	Other				State Assembly Election (AE)
12	2012	12	4	0	Rajkot	Saurashtra-Kutch	RAJKOT EAST	68	GEN	SHUKLA KASHYAP CHIMANBHAI	M	49	BJP	2	GEN	56605	210217	145037	39.03	36602	25.24	68.99	7	2.86	TRUE	1						0	FALSE	FALSE	FALSE	no	AEGJ13375	National Party	1605	Graduate Professional	Liberal Profession or Professional	Lawyer	Social Work		State Assembly Election (AE)
12	2012	12	4	0	Rajkot	Saurashtra-Kutch	RAJKOT WEST	69	GEN	VAJUBHAI RUDABHAI VALA	M	74	BJP	1	GEN	90405	262484	166891	54.17	24978	14.97	63.58	13	2.27	FALSE	8	BJP	1605	RAJKOT-II	FALSE	TRUE	7	FALSE	TRUE	TRUE	no	AEGJ2892	National Party	1605	Graduate Professional	Social Work				State Assembly Election (AE)
12	2012	12	4	0	Rajkot	Saurashtra-Kutch	RAJKOT WEST	69	GEN	ATUL RASIKBHAI RAJANI	M	41	INC	2	GEN	65427	262484	166891	39.2	60233	36.09	63.58	13	2.27	FALSE	1						0	FALSE	FALSE	FALSE	no	AEGJ13390	National Party	3482	10th Pass	Liberal Profession or Professional	Journalist or Editor			State Assembly Election (AE)
12	2012	12	4	0	Rajkot	Saurashtra-Kutch	RAJKOT SOUTH	70	GEN	GOVIND PATEL	M	62	BJP	1	GEN	77308	211819	136857	56.49	28477	20.81	64.61	5	2.22	TRUE	3	BJP	1605	RAJKOT-I	FALSE	TRUE	2	FALSE	TRUE	TRUE	no	AEGJ13397	National Party	1605	Graduate	Business		Agriculture		State Assembly Election (AE)
12	2012	12	4	0	Rajkot	Saurashtra-Kutch	RAJKOT SOUTH	70	GEN	DONGA MITUL HIMATBHAI	M	35	INC	2	GEN	48831	211819	136857	35.68	40421	29.54	64.61	5	2.22	TRUE	1						0	FALSE	FALSE	FALSE	no	AEGJ1751	National Party	3482	Post Graduate	Salaried Work or Employed	Qualified Professional	Agriculture		State Assembly Election (AE)
12	2012	12	4	0	Rajkot	Saurashtra-Kutch	RAJKOT RURAL	71	SC	BHANUBEN MANOHARBHAI BABARIYA	F	37	BJP	1	SC	57753	224209	149564	38.61	11466	7.67	66.71	8	3.23	TRUE	2	BJP	1605	RAJKOT RURAL	TRUE	TRUE	2	FALSE	TRUE	TRUE	no	AEGJ11617	National Party	1605	Graduate	Social Work				State Assembly Election (AE)
12	2012	12	4	0	Rajkot	Saurashtra-Kutch	RAJKOT RURAL	71	SC	SAGATHIYA LAKHABHAI JETHABHAI	M	44	INC	2	SC	46287	224209	149564	30.95	9841	6.58	66.71	8	3.23	TRUE	1						0	FALSE	FALSE	FALSE	no	AEGJ13401	National Party	3482	8th Pass	Business		Agriculture		State Assembly Election (AE)
12	2012	12	4	0	Rajkot	Saurashtra-Kutch	JASDAN	72	GEN	GOHEL BHOLABHAI BHIKHABHAI	M	37	INC	1	GEN	78055	202511	164403	47.48	10847	6.6	81.18	16	2.5	TRUE	1						1	FALSE	FALSE	FALSE	no	AEGJ13409	National Party	3482						State Assembly Election (AE)
12	2012	12	4	0	Rajkot	Saurashtra-Kutch	JASDAN	72	GEN	DR. BHARATBHAI KHODABHAI BOGHRA	M	33	BJP	2	GEN	67208	202511	164403	40.88	60180	36.61	81.18	16	2.5	TRUE	1						0	FALSE	FALSE	FALSE	no	AEGJ13421	National Party	1605						State Assembly Election (AE)
12	2012	12	4	0	Rajkot	Saurashtra-Kutch	GONDAL	73	GEN	JADEJA JAYRAJSINH TEMUBHA	M	49	BJP	1	GEN	79709	193002	148315	53.74	19766	13.33	76.85	6	2.22	TRUE	4	BJP	1605	GONDAL	TRUE	TRUE	3	FALSE	FALSE	TRUE	no	AEGJ9468	National Party	1605	12th Pass	Agriculture				State Assembly Election (AE)
12	2012	12	4	0	Rajkot	Saurashtra-Kutch	GONDAL	73	GEN	ZADAFIA GORDHANBHAI PRAGAJIBHAI	M	58	GPP	2	GEN	59943	193002	148315	40.42	56424	38.04	76.85	6	2.22	TRUE	3	BJP	1605	RAKHIAL	FALSE	FALSE	2	TRUE	FALSE	FALSE	no	AEGJ7972	Local Party	3167	Post Graduate	Politics	Party Worker	Social Work		State Assembly Election (AE)
12	2012	12	4	0	Rajkot	Saurashtra-Kutch	JETPUR	74	GEN	RADADIYA JAYESHBHAI VITTHALBHAI	M	30	INC	1	GEN	85827	231237	169938	50.5	18033	10.61	73.49	19	2.38	FALSE	2	INC	3482	RAJKOT-I	FALSE	TRUE	1	FALSE	FALSE	TRUE	no	AEGJ13442	National Party	3482	Graduate Professional	Agriculture		Social Work		State Assembly Election (AE)
12	2012	12	4	0	Rajkot	Saurashtra-Kutch	JETPUR	74	GEN	KORAT JASHUBEN SAVJIBHAI	F	54	BJP	2	GEN	67794	231237	169938	39.89	65238	38.39	73.49	19	2.38	FALSE	3	BJP	1605	JETPUR	TRUE	TRUE	2	FALSE	TRUE	TRUE	no	AEGJ10601	National Party	1605	10th Pass	Agriculture				State Assembly Election (AE)
