AE_Gujarat 2022
Assembly_No,month,District_Name,Sub_Region,Constituency,Type,Number,Candidate,Sex,Age,Party,Position,Votes,Electors,Valid_Votes,Vote_Share,Turnout_Percentage,Margin,Margin_Percentage,last_poll,Contested,Last_Party,Last_Party_ID,Last_Constituency_Name,Same_Constituency,Same_Party,No_Terms,Turncoat,Incumbent,Recontest,N_Cand,ENOP,pid,Deposit_Lost,Party_Type_TCPD,Party_ID,MyNeta_education,TCPD_Prof_Main,TCPD_Prof_Main_Desc,TCPD_Prof_Second,TCPD_Prof_Second_Desc
14,12,Bharuch,South Gujarat,VAGRA,GEN,151,ARUNSINH AJITSINH RANA,M,64,BJP,1,83036,222626,160180,51.84,71.95,13452,8.4,TRUE,4,BJP,1605,VAGRA,TRUE,TRUE,3,FALSE,TRUE,TRUE,9,2.17,AEGJ12561,no,National Party,1605,10th Pass,Business,Agricultural Business,Agriculture,
14,12,Bharuch,South Gujarat,VAGRA,GEN,151,SULEMAN PATEL,M,55,INC,2,69584,222626,160180,43.44,71.95,67163,41.93,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,9,2.17,AEGJ102499,no,National Party,3482,10th Pass,Business,,Agriculture,
14,12,Bharuch,South Gujarat,VAGRA,GEN,151,NOTA,,,None of the Above,3,2421,222626,160180,1.51,71.95,497,0.31,TRUE,,,,,,,,,,,9,2.17,,,,,,,,,
14,12,Bharuch,South Gujarat,VAGRA,GEN,151,JAYENDRASINH LAXMANSINH RAJ,M,41,AAAP,4,1924,222626,160180,1.2,71.95,584,0.36,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,9,2.17,AEGJ102501,yes,State-based Party (Other State),13,12th Pass,Agriculture,,,
14,12,Bharuch,South Gujarat,VAGRA,GEN,151,KAMLESHBHAI S. MADHIWALA,M,43,IND,5,1340,222626,160180,0.84,71.95,650,0.41,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,9,2.17,AEGJ102503,yes,Independents,10809,Graduate Professional,Liberal Profession or Professional,Lawyer,Salaried Work or Employed,Qualified Professional
14,12,Bharuch,South Gujarat,VAGRA,GEN,151,MUBARAK ISMAIL DASHU,M,46,IND,6,690,222626,160180,0.43,71.95,157,0.1,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,9,2.17,AEGJ102506,yes,Independents,10809,8th Pass,Other,,,
14,12,Bharuch,South Gujarat,VAGRA,GEN,151,ILYAS YUSUF MANSURI,M,49,Bhartiya Tribal Party,7,533,222626,160180,0.33,71.95,276,0.17,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,9,2.17,AEGJ102500,yes,Local Party,2055,5th Pass,Labourer or Daily Wage,Truck Driver,,
14,12,Bharuch,South Gujarat,VAGRA,GEN,151,TALATI MUSTAK ISMAIL,M,55,IND,8,257,222626,160180,0.16,71.95,47,0.03,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,9,2.17,AEGJ102505,yes,Independents,10809,8th Pass,Agriculture,,,
14,12,Bharuch,South Gujarat,VAGRA,GEN,151,IKBAL MOHMEDBHAI BHOMLI,M,48,IND,9,210,222626,160180,0.13,71.95,25,0.02,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,9,2.17,AEGJ102502,yes,Independents,10809,5th Pass,Labourer or Daily Wage,,,
14,12,Bharuch,South Gujarat,VAGRA,GEN,151,GOHIL CHETANBHAI CHHAGANBHAI,M,35,IND,10,185,222626,160180,0.12,71.95,0,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,9,2.17,AEGJ102504,yes,Independents,10809,12th Pass,Business,,,
14,12,Bharuch,South Gujarat,JHAGADIA,ST,152,RITESHKUMAR RAMANBHAI VASAVA (KALABHAI),M,46,BJP,1,89933,258902,197456,45.55,76.27,23500,11.9,TRUE,1,,,,,,1,FALSE,FALSE,FALSE,5,2.94,AEGJ102508,no,National Party,1605,8th Pass,Agriculture,,,
14,12,Bharuch,South Gujarat,JHAGADIA,ST,152,CHHOTUBHAI AMARSINH VASAVA,M,77,IND,2,66433,258902,197456,33.64,76.27,46711,23.66,TRUE,9,JD(U),11002,JHAGADIA | JHAGADIA,TRUE,FALSE,7,FALSE,TRUE,TRUE,5,2.94,AEGJ6575,no,Independents,10809,10th Pass,Politics,Party Worker,Agriculture,
14,12,Bharuch,South Gujarat,JHAGADIA,ST,152,BHAGAT URMILABEN MUKESHBHAI,F,46,AAAP,3,19722,258902,197456,9.99,76.27,4503,2.28,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,5,2.94,AEGJ102509,yes,State-based Party (Other State),13,Graduate Professional,Other,Household,,
14,12,Bharuch,South Gujarat,JHAGADIA,ST,152,FATESINGBHAI CHIMANBHAI VASAVA,M,42,INC,4,15219,258902,197456,7.71,76.27,12082,6.12,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,5,2.94,AEGJ102507,yes,National Party,3482,5th Pass,Agriculture,,,
14,12,Bharuch,South Gujarat,JHAGADIA,ST,152,VASAVA RANJITSINH GANPATSINH,M,52,IND,5,3137,258902,197456,1.59,76.27,125,0.06,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,5,2.94,AEGJ102510,yes,Independents,10809,12th Pass,Other,,,
14,12,Bharuch,South Gujarat,JHAGADIA,ST,152,NOTA,,,None of the Above,6,3012,258902,197456,1.53,76.27,0,0,TRUE,,,,,,,,,,,5,2.94,,,,,,,,,
14,12,Bharuch,South Gujarat,BHARUCH,GEN,153,RAMESHBHAI NARANDAS MISTRY,M,60,BJP,1,108655,293475,171819,63.24,58.55,64473,37.52,TRUE,3,BJSH,1452,BROACH,FALSE,FALSE,2,TRUE,FALSE,FALSE,7,2.08,AEGJ11305,no,National Party,1605,10th Pass,Other,,,
14,12,Bharuch,South Gujarat,BHARUCH,GEN,153,JAYKANTBHAI BAHECHARBHAI PATEL,M,59,INC,2,44182,293475,171819,25.71,58.55,29668,17.27,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,7,2.08,AEGJ102511,no,National Party,3482,5th Pass,Business,,Agriculture,
14,12,Bharuch,South Gujarat,BHARUCH,GEN,153,MANHARBHAI MAGANBHAI PARMAR,M,63,AAAP,3,14514,293475,171819,8.45,58.55,11792,6.86,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,7,2.08,AEGJ102513,yes,State-based Party (Other State),13,12th Pass,Business,,,
14,12,Bharuch,South Gujarat,BHARUCH,GEN,153,NOTA,,,None of the Above,4,2722,293475,171819,1.58,58.55,2111,1.23,TRUE,,,,,,,,,,,7,2.08,,,,,,,,,
14,12,Bharuch,South Gujarat,BHARUCH,GEN,153,VASAVA BHAGATSINH JESINGBHAI,M,47,IND,5,611,293475,171819,0.36,58.55,4,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,7,2.08,AEGJ102516,yes,Independents,10809,Graduate Professional,Social Work,Advocacy,,
14,12,Bharuch,South Gujarat,BHARUCH,GEN,153,VASAVA SURESHBHAI GORDHANDAS,M,54,IND,6,607,293475,171819,0.35,58.55,292,0.17,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,7,2.08,AEGJ102517,yes,Independents,10809,5th Pass,Labourer or Daily Wage,,,
14,12,Bharuch,South Gujarat,BHARUCH,GEN,153,MANSURI SAHILHUSHEN ISMAILBHAI,M,44,IND,7,315,293475,171819,0.18,58.55,102,0.06,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,7,2.08,AEGJ102514,yes,Independents,10809,8th Pass,Other,,,
14,12,Bharuch,South Gujarat,BHARUCH,GEN,153,MIRZA ABIDBEG YASINBEG,M,48,IND,8,213,293475,171819,0.12,58.55,0,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,7,2.08,AEGJ102515,yes,Independents,10809,Literate,Other,,,
14,12,Bharuch,South Gujarat,ANKLESHWAR,GEN,154,Ishwarsinh Thakorbhai Patel,M,57,BJP,1,96405,250747,160688,60,64.08,40441,25.17,TRUE,5,BJP,1605,ANKLESHWAR,TRUE,TRUE,5,FALSE,TRUE,TRUE,4,2.08,AEGJ11312,no,National Party,1605,Graduate,Agriculture,,,
14,12,Bharuch,South Gujarat,ANKLESHWAR,GEN,154,Vijaysinh Thakorbhai Patel (Vallabhdas),M,62,INC,2,55964,250747,160688,34.83,64.08,50608,31.49,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,4,2.08,AEGJ102518,no,National Party,3482,Graduate,Agriculture,,,
14,12,Bharuch,South Gujarat,ANKLESHWAR,GEN,154,Ankurkumar Laxmanbhai Patel,M,32,AAAP,3,5356,250747,160688,3.33,64.08,3029,1.89,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,4,2.08,AEGJ102519,yes,State-based Party (Other State),13,Others,Business,,,
14,12,Bharuch,South Gujarat,ANKLESHWAR,GEN,154,NOTA,,,None of the Above,4,2327,250747,160688,1.45,64.08,1691,1.05,TRUE,,,,,,,,,,,4,2.08,,,,,,,,,
14,12,Bharuch,South Gujarat,ANKLESHWAR,GEN,154,Jitendrasingh Rajawat,M,38,Praja Vijay Paksh,5,636,250747,160688,0.4,64.08,0,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,4,2.08,AEGJ102520,yes,,25135,10th Pass,Business,,,
14,12,Surat,South Gujarat,OLPAD,GEN,155,MUKESHBHAI ZINABHAI PATEL,M,52,BJP,1,172424,455544,295278,58.39,64.82,115136,38.99,TRUE,3,BJP,1605,OLPAD,TRUE,TRUE,3,FALSE,TRUE,TRUE,15,2.44,AEGJ14178,no,National Party,1605,12th Pass,Business,Contractor,Agriculture,
14,12,Surat,South Gujarat,OLPAD,GEN,155,DARSHANKUMAR AMRUTLAL NAYAK,M,50,INC,2,57288,455544,295278,19.4,64.82,4838,1.64,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,15,2.44,AEGJ102521,no,National Party,3482,Graduate Professional,Liberal Profession or Professional,Lawyer,Agriculture,
14,12,Surat,South Gujarat,OLPAD,GEN,155,DHARMIKBHAI NANUBHAI MALAVIYA,M,28,AAAP,3,52450,455544,295278,17.76,64.82,49327,16.71,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,15,2.44,AEGJ102525,no,State-based Party (Other State),13,12th Pass,Business,,,
14,12,Surat,South Gujarat,OLPAD,GEN,155,NOTA,,,None of the Above,4,3123,455544,295278,1.06,64.82,856,0.29,TRUE,,,,,,,,,,,15,2.44,,,,,,,,,
14,12,Surat,South Gujarat,OLPAD,GEN,155,VIJAYBHAI RAMESHBHAI VASAVA,M,32,Bhartiya Tribal Party,5,2267,455544,295278,0.77,64.82,798,0.27,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,15,2.44,AEGJ102526,yes,Local Party,2055,5th Pass,Labourer or Daily Wage,Truck Driver,,
14,12,Surat,South Gujarat,OLPAD,GEN,155,BHALIYA KHIMJIBHAI HAKABHAI,M,50,BSP,6,1469,455544,295278,0.5,64.82,92,0.03,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,15,2.44,AEGJ102523,yes,State-based Party (Other State),16651,5th Pass,Business,Contractor,,
14,12,Surat,South Gujarat,OLPAD,GEN,155,DHAMELIYA DINESHBHAI CHHAGANBHAI,M,49,Real Democracy Party,7,1377,455544,295278,0.47,64.82,360,0.12,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,15,2.44,AEGJ102524,yes,Local Party,6905,Graduate Professional,Liberal Profession or Professional,Doctor,,
14,12,Surat,South Gujarat,OLPAD,GEN,155,DIPAKBHAI PRAVINBHAI RATHOD,M,34,Communist Party of India(Marxist),8,1017,455544,295278,0.34,64.82,119,0.04,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,15,2.44,AEGJ102522,yes,National Party,14635,10th Pass,Labourer or Daily Wage,,,
14,12,Surat,South Gujarat,OLPAD,GEN,155,JIGNESHKUMAR MANJIBHAI DHAMELIYA,M,31,IND,9,898,455544,295278,0.3,64.82,35,0.01,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,15,2.44,AEGJ102528,yes,Independents,10809,10th Pass,Business,,,
14,12,Surat,South Gujarat,OLPAD,GEN,155,MALEK ASIFBHAI YUSUFBHAI,M,40,IND,10,863,455544,295278,0.29,64.82,307,0.1,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,15,2.44,AEGJ102532,yes,Independents,10809,Literate,Labourer or Daily Wage,,,
14,12,Surat,South Gujarat,OLPAD,GEN,155,SAJID MEHMUD KOLA,M,49,IND,11,556,455544,295278,0.19,64.82,141,0.05,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,15,2.44,AEGJ102534,yes,Independents,10809,Illiterate,Labourer or Daily Wage,Auto-rickshaw Driver,,
14,12,Surat,South Gujarat,OLPAD,GEN,155,PATEL SARFARAJ ABDULLA,M,41,IND,12,415,455544,295278,0.14,64.82,60,0.02,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,15,2.44,AEGJ102531,yes,Independents,10809,Others,Labourer or Daily Wage,Truck Driver,,
14,12,Surat,South Gujarat,OLPAD,GEN,155,SHEHNAZBIBI KHALIDBHAI SHEKH,F,40,IND,13,355,455544,295278,0.12,64.82,84,0.03,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,15,2.44,AEGJ102533,yes,Independents,10809,8th Pass,Liberal Profession or Professional,Journalist or Editor,,
14,12,Surat,South Gujarat,OLPAD,GEN,155,KHALIFA ABDULRAZAK AZIZ,M,45,IND,14,271,455544,295278,0.09,64.82,9,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,15,2.44,AEGJ102527,yes,Independents,10809,5th Pass,Other,,,
14,12,Surat,South Gujarat,OLPAD,GEN,155,NATVARBHAI DAHYABHAI MAHYAVANSHI,M,44,IND,15,262,455544,295278,0.09,64.82,19,0.01,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,15,2.44,AEGJ102530,yes,Independents,10809,Graduate Professional,Agriculture,,,
14,12,Surat,South Gujarat,OLPAD,GEN,155,DHOLARIYA VIRAL GOVINDBHAI,M,29,IND,16,243,455544,295278,0.08,64.82,0,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,15,2.44,AEGJ102529,yes,Independents,10809,Graduate,Business,,,
14,12,Surat,South Gujarat,MANGROL (ST),ST,156,GANPATSINH VESTABHAI VASAVA,M,51,BJP,1,93669,225702,168187,55.69,74.52,51423,30.57,TRUE,6,BJP,1605,MANGROL,TRUE,TRUE,5,FALSE,TRUE,TRUE,5,2.5,AEGJ10358,no,National Party,1605,Graduate,Business,,Agriculture,
14,12,Surat,South Gujarat,MANGROL (ST),ST,156,SNEHALKUMAR RAMSING VASAVA,M,27,AAAP,2,42246,225702,168187,25.12,74.52,15528,9.23,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,5,2.5,AEGJ102538,no,State-based Party (Other State),13,12th Pass,Business,Transport,,
14,12,Surat,South Gujarat,MANGROL (ST),ST,156,CHAUDHARI ANILBHAI SUMANBHAI,M,62,INC,3,26718,225702,168187,15.89,74.52,23607,14.04,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,5,2.5,AEGJ102535,yes,National Party,3482,Graduate,Retired or Pension,,,
14,12,Surat,South Gujarat,MANGROL (ST),ST,156,NOTA,,,None of the Above,4,3111,225702,168187,1.85,74.52,1850,1.1,TRUE,,,,,,,,,,,5,2.5,,,,,,,,,
14,12,Surat,South Gujarat,MANGROL (ST),ST,156,SAHDEV VASAVA (ADVOCATE),M,29,BSP,5,1261,225702,168187,0.75,74.52,79,0.05,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,5,2.5,AEGJ102536,yes,State-based Party (Other State),16651,Graduate Professional,Social Work,Advocacy,,
14,12,Surat,South Gujarat,MANGROL (ST),ST,156,VASAVA SUBHASHBHAI KANJIBHAI,M,49,Bhartiya Tribal Party,6,1182,225702,168187,0.7,74.52,0,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,5,2.5,AEGJ102537,yes,Local Party,2055,8th Pass,Other,,,
14,12,Surat,South Gujarat,MANDVI (ST),ST,157,KUNVARJIBHAI NARSINHBHAI HALPATI,M,55,BJP,1,74502,246866,189602,39.29,76.8,18109,9.55,TRUE,5,IND,10809,MANGROL | MANDVI,TRUE,FALSE,2,FALSE,FALSE,TRUE,7,3.23,AEGJ102738,no,National Party,1605,Graduate Professional,Agriculture,,,
14,12,Surat,South Gujarat,MANDVI (ST),ST,157,ANANDBHAI MOHANBHAI CHAUDHARI,M,51,INC,2,56393,246866,189602,29.74,76.8,7285,3.84,TRUE,2,INC,3482,MANDVI,TRUE,TRUE,1,FALSE,TRUE,TRUE,7,3.23,AEGJ1466,no,National Party,3482,Others,Agriculture,,,
14,12,Surat,South Gujarat,MANDVI (ST),ST,157,SAYNABEN RUSTAMBHAI GAMIT,F,36,AAAP,3,49108,246866,189602,25.9,76.8,46206,24.37,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,7,3.23,AEGJ102542,no,State-based Party (Other State),13,12th Pass,Agriculture,,,
14,12,Surat,South Gujarat,MANDVI (ST),ST,157,NOTA,,,None of the Above,4,2902,246866,189602,1.53,76.8,610,0.32,TRUE,,,,,,,,,,,7,3.23,,,,,,,,,
14,12,Surat,South Gujarat,MANDVI (ST),ST,157,ASHOKBHAI CHHOTUBHAI CHAUDHARY,M,58,BSP,5,2292,246866,189602,1.21,76.8,572,0.3,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,7,3.23,AEGJ102539,yes,State-based Party (Other State),16651,Graduate,Retired or Pension,,,
14,12,Surat,South Gujarat,MANDVI (ST),ST,157,CHAUDHARI PRADIPBHAI THAGABHAI,M,51,IND,6,1720,246866,189602,0.91,76.8,69,0.04,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,7,3.23,AEGJ102543,yes,Independents,10809,10th Pass,Agriculture,,,
14,12,Surat,South Gujarat,MANDVI (ST),ST,157,BACHUBHAI GUMANBHAI CHAUDHARI,M,48,Bhartiya Tribal Party,7,1651,246866,189602,0.87,76.8,617,0.33,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,7,3.23,AEGJ102541,yes,Local Party,2055,5th Pass,Labourer or Daily Wage,,,
14,12,Surat,South Gujarat,MANDVI (ST),ST,157,SURESHKUMAR JIVANBHAI GAMIT,M,41,IND,8,1034,246866,189602,0.55,76.8,0,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,7,3.23,AEGJ102544,yes,Independents,10809,8th Pass,Salaried Work or Employed,,,
14,12,Surat,South Gujarat,KAMREJ,GEN,158,PRAFUL PANSHERIYA,M,51,BJP,1,185585,547625,330971,56.07,60.44,74697,22.57,TRUE,1,,,,,,1,FALSE,FALSE,FALSE,8,2.33,AEGJ102547,no,National Party,1605,Graduate,Other,,,
14,12,Surat,South Gujarat,KAMREJ,GEN,158,RAM DHADUK,M,39,AAAP,2,110888,547625,330971,33.5,60.44,83377,25.19,TRUE,2,AAAP,13,KAMREJ,TRUE,TRUE,0,FALSE,FALSE,TRUE,8,2.33,AEGJ6771,no,State-based Party (Other State),13,Graduate Professional,Business,,,
14,12,Surat,South Gujarat,KAMREJ,GEN,158,NILESH KUMBHANI,M,43,INC,3,27511,547625,330971,8.31,60.44,25220,7.62,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,8,2.33,AEGJ102546,yes,National Party,3482,12th Pass,Business,,Agriculture,
14,12,Surat,South Gujarat,KAMREJ,GEN,158,NOTA,,,None of the Above,4,2291,547625,330971,0.69,60.44,899,0.27,TRUE,,,,,,,,,,,8,2.33,,,,,,,,,
14,12,Surat,South Gujarat,KAMREJ,GEN,158,HEMENDRASINH RATHOD,M,33,Bhartiya Tribal Party,5,1392,547625,330971,0.42,60.44,295,0.09,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,8,2.33,AEGJ102551,yes,Local Party,2055,10th Pass,Other,,,
14,12,Surat,South Gujarat,KAMREJ,GEN,158,ARUNBHAI DHANJIBHAI SAKARIYA,M,41,BSP,6,1097,547625,330971,0.33,60.44,196,0.06,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,8,2.33,AEGJ102545,yes,State-based Party (Other State),16651,Graduate,Liberal Profession or Professional,Journalist or Editor,,
14,12,Surat,South Gujarat,KAMREJ,GEN,158,KHUSHWAH SUMANBEN RAVEEBHAI,F,34,Sardar Vallabhbhai Patel Party,7,901,547625,330971,0.27,60.44,170,0.05,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,8,2.33,AEGJ102548,yes,Local Party,7682,8th Pass,Other,,,
14,12,Surat,South Gujarat,KAMREJ,GEN,158,DR. DINESHBHAI CHHAGANBHAI DHAMELIYA,M,49,Real Democracy Party,8,731,547625,330971,0.22,60.44,156,0.05,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,8,2.33,AEGJ102549,yes,Local Party,6905,Graduate Professional,Other,,,
14,12,Surat,South Gujarat,KAMREJ,GEN,158,VIRADIYA PIYUSH HASMUKHBHAI,M,28,IND,9,575,547625,330971,0.17,60.44,0,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,8,2.33,AEGJ102552,yes,Independents,10809,Graduate Professional,Other,,,
14,12,Surat,South Gujarat,SURAT EAST,GEN,159,ARVIND SHANTILAL RANA,M,61,BJP,1,73142,215029,139460,52.45,64.86,14017,10.05,TRUE,2,BJP,1605,SURAT EAST,TRUE,TRUE,2,FALSE,TRUE,TRUE,14,2.17,AEGJ1929,no,National Party,1605,12th Pass,Small Business or Self-employed,,,
14,12,Surat,South Gujarat,SURAT EAST,GEN,159,ASLAM FIROZBHAI CYCLEWALA,M,44,INC,2,59125,215029,139460,42.4,64.86,57454,41.2,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,14,2.17,AEGJ102554,no,National Party,3482,10th Pass,Business,,,
14,12,Surat,South Gujarat,SURAT EAST,GEN,159,WASIM IKBALBHAI KHOKAR (KURESHI),M,36,AIMIM,3,1671,215029,139460,1.2,64.86,177,0.13,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,14,2.17,AEGJ102557,yes,State-based Party (Other State),706,8th Pass,Business,Real Estate or Builder or Developer or Construction,,
14,12,Surat,South Gujarat,SURAT EAST,GEN,159,NOTA,,,None of the Above,4,1494,215029,139460,1.07,64.86,479,0.34,TRUE,,,,,,,,,,,14,2.17,,,,,,,,,
14,12,Surat,South Gujarat,SURAT EAST,GEN,159,MANSUR AHMAD CHASHMAWALA,M,45,SP,5,1015,215029,139460,0.73,64.86,347,0.25,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,14,2.17,AEGJ102556,yes,State-based Party (Other State),7425,8th Pass,Business,,,
14,12,Surat,South Gujarat,SURAT EAST,GEN,159,KHER PARESH ANANDBHAI,M,45,IND,6,668,215029,139460,0.48,64.86,64,0.05,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,14,2.17,AEGJ102559,yes,Independents,10809,8th Pass,Business,Real Estate or Builder or Developer or Construction,,
14,12,Surat,South Gujarat,SURAT EAST,GEN,159,KARIMKHAN RAHIMKHAN PATHAN,M,27,Bharatiya Bahujan Congress,7,604,215029,139460,0.43,64.86,60,0.04,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,14,2.17,AEGJ102555,yes,Local Party,15789,Literate,Other,,,
14,12,Surat,South Gujarat,SURAT EAST,GEN,159,ABDULSAMAD ABDULMAJID MUNSHI,M,54,BSP,8,544,215029,139460,0.39,64.86,68,0.05,TRUE,2,BSP,16651,SURAT NORTH,FALSE,TRUE,0,FALSE,FALSE,TRUE,14,2.17,AEGJ6817,yes,State-based Party (Other State),16651,12th Pass,Business,Contractor,,
14,12,Surat,South Gujarat,SURAT EAST,GEN,159,SHAHABUDIN JAINUDIN MALBARI,M,38,IND,9,476,215029,139460,0.34,64.86,265,0.19,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,14,2.17,AEGJ102564,yes,Independents,10809,Literate,Other,,,
14,12,Surat,South Gujarat,SURAT EAST,GEN,159,SAMIR FAKRUDDIN SHAIKH,M,36,IND,10,211,215029,139460,0.15,64.86,56,0.04,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,14,2.17,AEGJ102565,yes,Independents,10809,8th Pass,Other,,,
